Gene	x	y	cluster
PTPN11	12.6331647607623	-9.8596006476565	5
RNF175	13.121992546005	-6.88734846478535	5
OAZ3	-14.5892774112805	3.76962222880842	11
OAZ2	-4.81508156839471	-4.91102104103913	17
LINC01607	-9.36283871336894	7.21316271582164	1
C7orf25	-10.8549263084049	3.82007478060232	6
AAAS	-10.6170152625896	5.67100490700374	9
NYAP1	-7.77830239780784	11.7067966293404	6
NXPH4	-2.22517890071847	2.14173071587403	3
TLE6	-7.32070072165639	3.21561951646636	21
GAS2	13.1158881081868	-3.17245122576625	5
NWD2	15.5777038667135	-8.80433785800173	19
GABARAPL2	-7.34097710757255	-7.94409287602114	17
NWD1	1.70171318016592	5.24342222229999	3
NUSAP1	-16.5656084180112	-0.450096042861849	11
NUP98	9.25350176221473	-7.93952290507142	19
CLCN3	13.1513233465568	-4.12264412948567	14
NUP37	-4.43201815217998	7.81860140824457	4
NUP35	-3.92982577948469	8.34489422444544	4
LMTK3	9.7223426675625	-10.9453867807072	19
NUP210	1.44908491098573	-7.43997100828736	2
NUP205	2.31467785511013	-6.5600975923992	2
NUP160	6.59725302368172	-3.79761639089417	5
NUP107	1.23862189355959	-6.93103904077665	2
ANP32A	-2.95507346055025	-6.2849202573139	17
SNCG	-6.47505503456478	-8.89994307297455	14
NUDT17	-13.2958004653028	3.24844334897096	9
AAGAB	6.05359543266161	-6.93117258681182	2
NUDT16L1	-9.06984707287368	13.5295448620071	1
NUDT13	-9.0849700487138	8.1848540966679	1
NUDT11	-9.8943070943334	1.89885318630419	6
NUDT1	-13.4493328829943	-2.31076921442919	11
NUDCD2	-9.01633947148155	-3.51346335235146	17
NUCB1	-5.90350292748254	-3.3431009889865	4
NUAK2	-15.1503146950801	5.58127439042079	6
NTS	-0.449592793204978	1.63285521479318	3
NTRK3	20.5626101371874	-2.68994317916764	10
NTNG1	11.7257084170116	1.99309502993972	10
NTN5	-12.8644542158133	8.40472041408261	1
NTN4	4.75320210684218	1.02793025038785	3
NTN1	2.39919052226735	2.8003719988984	3
NTMT1	-12.4749595931509	-0.738042858569626	9
NTF3	-0.0144875623005882	2.27045958257864	3
EID1	-7.12764162941229	-8.10976949257184	14
LINC00869	2.93737439779309	-0.738472820541021	14
PPIA	-8.12264061720189	-7.92046863142058	17
NT5M	-4.37374504986048	11.2959495411019	4
RORB	11.8274691450535	2.05254892926948	10
NT5DC2	-7.16544670255759	1.78228040184847	3
NT5C3B	-7.91728475979884	-3.56206850825727	15
NT5C3A	6.67886991557607	-5.7607822506381	5
NSUN3	4.15210729557444	-4.44589300125431	2
CDC14A	3.01052939651263	3.26186052393765	3
FAM228A	-12.2722040746562	12.6223779689811	4
CD63	-10.2496930626825	-5.39201742546804	17
MLYCD	-6.9558107953024	9.49367741641228	4
NSDHL	-13.0268588083515	0.602594935087705	9
GEM	-5.31095359913756	0.170404654668075	13
TOMM20	11.4945199953014	-2.14446440044656	14
NSD1	15.6775464674981	-4.57504499170291	5
PPP1R3F	-6.60522180877913	9.55651907341252	6
NRXN1	19.9695757916494	-1.93895412274458	10
NRSN1	12.1993869948446	-0.608039240652517	14
NRP1	8.77284689844912	0.342985720319184	10
NRIP2	-6.38673260823535	4.13693997615248	3
NRIP1	12.11757006508	-4.00911818747364	5
NBN	7.18645992896925	-7.23423496024453	2
ZC3HC1	-3.80696898730563	10.4361700593589	4
NRG4	6.43166173514137	-14.297620950942	2
LINC01123	-13.9721538969223	9.63310826609459	1
PDCD7	3.89874819570065	-10.7114606194786	16
NRG2	14.4846000719826	-3.63775621535289	5
NRG1	20.7388716811098	-3.67827052569592	10
NRDE2	1.09296026785268	-6.91768064684567	2
AOC2	-13.184931896291	7.67449564547432	1
NRAV	-9.86891570174592	8.53693840652249	9
NR6A1	14.9599704689237	-5.48239888609977	5
PIGL	10.2609213190606	-8.65697110626743	19
NR4A3	1.13234471600232	6.10296022182662	13
NR4A2	1.29289380497292	2.40575387619101	19
NR2F2	0.532908600000263	1.09217904291431	3
NR2C2AP	-13.4298256515329	0.815671121128759	9
NR1I3	-16.8072509020115	5.75295032971579	18
NR1H3	-4.9184570874978	11.354893319217	4
NQO2	11.1408139709897	-9.34547152592207	5
PAPPA	3.81608958413124	1.05917497139614	3
NBPF12	3.85943178262121	-8.04228661372195	2
NQO1	-7.72103748241346	4.60387783420676	9
GSPT1	9.1549958389689	-7.50610113121548	5
NPTXR	13.288170169498	2.85228734647426	19
POLR3K	-12.6361354286483	-0.693092436462986	9
NPR3	-0.316725108434497	2.2145728701877	3
NPR1	-15.7893207710899	6.59739265815401	1
NPPC	0.0294699215817887	0.841104251841519	8
EHBP1	18.4323657376918	-3.26250016828613	10
NPLOC4	9.58825200344182	-9.31347546206509	19
CNTNAP1	2.72792490781755	-11.6780608974217	16
PTBP2	15.9166322603856	-1.54343615520303	10
NPIPB4	-11.1657350540294	13.705210203443	4
DIAPH3	2.54234106602728	1.78904686994556	11
NPIPA1	3.11159336476625	-11.7881655289229	16
NPHP4	8.38460120933108	-10.7786818899355	19
NPEPPS	14.7980289923164	-5.16192806925295	5
PWP2	-14.2716051410484	9.35074516172286	1
NPEPL1	-5.65638670921478	15.1835855511697	8
PLEKHA1	16.9639622969325	-7.2751659748045	10
NOTUM	-12.3134309946457	8.48105683353446	1
GALNT8	4.15913121692358	0.621497269843404	3
ZNF678	1.19357537264992	-5.30714026856569	2
NOTCH3	-4.81241927225015	1.56186576039327	3
NOTCH1	-4.25063498597635	1.88126102820919	3
NOSIP	-11.9839065315682	-1.14454736101711	9
NPTX1	7.40748032168216	-13.0876981441386	19
PDIA2	-7.23165749146859	13.6824124822347	4
NOP14	-8.59952652115335	7.90164578030916	4
NONO	-7.56546897315425	-2.63064361517621	11
NOL6	-9.07344148971941	12.4879268532123	4
NOL4L	7.85199877786617	-11.1434607691048	19
FKBP10	-5.80132722355268	1.59436444498339	3
AGAP2	4.31343751582866	-12.9105855911016	19
NOA1	-9.18266570287511	8.13334547433685	1
NMU	0.295513506586814	2.68269490601914	3
NMNAT2	19.0919535199968	-3.92183277865572	10
CARHSP1	-11.4700085798778	-5.19804632963385	11
NMNAT1	-4.13676764961264	11.9396746046485	4
EGLN1	8.0908606845963	-5.98831646879757	5
NME7	15.7396239712682	-5.12744493520497	10
PRKAR1B	15.2944285251553	-7.43482336948021	5
NMD3	13.6240046032417	-6.62025401222478	5
OTULIN	-2.96508682940781	9.07303587922997	4
NMB	-7.9359857528164	1.90267731275344	15
NLRX1	-9.00995042093063	9.40851772316637	1
NPDC1	1.32395736775768	13.9976442055448	12
PGF	-4.98030130206649	1.73308656815054	3
NDUFAF1	-7.27926925664888	8.58690710699044	9
CMSS1	16.9919211761399	-3.60121344318671	10
NLRC3	-16.0130026291505	9.46609609400528	24
PCDHGB7	-14.549577064093	3.25710965817029	1
NLK	18.3765702574797	-6.31173223279494	10
THOC5	-5.1599520921087	11.2674036432159	18
PLEKHN1	-13.3840712412139	7.31015492291354	1
NLGN1	19.9548389302742	-1.9264755606846	10
NKX6-3	-17.2979061721814	5.91978214698639	18
NKX6-2	4.93157535690164	5.91063492352621	7
LGI4	3.3369148268971	-2.66934789864439	2
BCL2L1	3.50603174057943	-2.0650369094282	2
NKIRAS2	-9.82865822468418	8.9707834837406	9
C3orf18	-10.1066467323133	9.9995125837287	3
NIPA1	6.24825369111452	-8.82004770745831	2
NKAP	-5.69261335994784	7.07218014561247	9
PRMT1	-10.496660849202	-4.29269425152375	9
VPS9D1	3.85848678670162	-11.562782086592	16
LIG3	-7.04949665100039	8.12817193396771	4
NIPBL	16.3389541620504	-2.92958308040804	5
NIPAL3	4.37854398694386	-0.942120334423749	3
NIPAL1	1.28062866326465	-4.31443830031864	2
NINL	4.22472597280369	0.62992094839443	8
PSMD6	-10.2016747272173	-1.75087640581804	9
ZC3H7A	4.75788011553143	-6.13920893270093	2
NIF3L1	-11.7943832306978	0.902136706777088	9
CAPZA2	9.31502073854096	-4.53326248929487	13
NGLY1	9.03075999822536	-4.39563455285193	5
NFYC	7.52892354423854	-6.87609625610161	5
NFYA	-7.13758758295566	8.05297333270401	1
ZNF407	14.6150704461195	-3.59656604429872	5
NFU1	-0.703765839332911	-6.8835215737192	2
NFKBIZ	2.35758307307491	-2.93499138399845	7
JAM3	14.7150841394554	-1.22862744011559	7
NFKBIA	-7.70211722413114	-0.332564995348623	6
NFKB1	10.9740849991685	-4.47032293706718	5
NFIX	17.6641218039875	-8.40551939912573	10
LAMTOR1	-10.2136135438519	-3.51416960798328	9
NDUFB10	-8.59152976853166	-5.98073626894105	17
PGP	-0.971479987060264	-12.6829330239615	16
NFIC	7.31866168588667	-10.8734349841031	2
NFIA	7.81227677594593	3.12521540418967	10
NFE2L3	-7.05926945414294	6.31739205557098	1
NFE2L1	-2.78645889802717	-8.25758150231194	2
NFATC2IP	2.82837097102377	-11.1347050077899	2
NFASC	17.1342660012986	-1.32076567958586	10
BIN3	0.725451048739049	-9.24737413398297	2
NEXN	0.366740644954443	0.143813383222218	26
PHACTR4	12.5577405670084	-6.21924137985315	5
RB1CC1	14.5295435995648	-4.87995657665869	5
THEMIS2	-4.12352648175419	4.20083050771722	3
RPL27	-9.78152838380092	-8.15132880297536	12
PGM3	2.87458890654767	-5.158997413857	2
NES	-5.45588223919064	1.70336442393721	3
NEK8	-17.4956698431775	5.83530528358541	18
MED29	-10.0920971323725	-0.324266934889424	9
ASTN2	19.3105210740707	-0.861556747187923	10
RFWD3	-5.63840982887776	9.98223258723555	18
NEK6	-2.6789889221928	5.39751293769952	3
NEK11	12.0317074434429	-3.73367892067155	20
PSMD7	-5.58229248684789	-6.76303184848729	17
DUSP15	-13.8954880149716	6.53146140788163	6
NEDD9	3.25101987614429	-0.0522416218017961	25
NEDD8	-7.69574589119327	-7.20800327827407	17
GABPB1	-2.16375440390403	9.27895092561877	2
NEDD4L	20.2343971301822	-3.90063041874348	10
PHF24	-4.50112670725367	-3.1339558170721	16
AK1	-11.2446761768443	-3.8040673963559	9
NECTIN1	5.98064716183105	-12.0739655803813	7
CLDN3	-7.67817350168625	2.64337642754238	21
OXSR1	9.61595349224598	-7.01198322545645	5
IQCH-AS1	1.82932485476087	-3.23579394763007	2
NECAB2	-0.169058647343418	0.216407304102326	3
NECAB1	20.4971705106611	-5.08020792929463	10
NEAT1	6.47177812208111	4.04440040169245	10
FAM156A	-3.43007259079264	10.1036896677375	4
NDUFS8	-8.93434412975822	-5.57979742991141	17
NDUFS6	-9.26181663337927	-5.262780529951	17
C11orf68	-10.2049443025612	2.41557467762478	6
NDUFB9	-8.77389947172296	-6.09960636500381	17
NDUFB3	-8.57079517091973	-5.30611177582919	17
NDUFAF8	-8.11021161190246	-4.26730112557563	17
PHF23	-12.5354902596403	1.55560384986755	18
GFM2	4.86714377385116	-6.52929808959923	2
ZNF783	-2.1404955354983	13.2407248781659	4
NDUFAF4	-7.34456903138318	-4.98972542957142	9
NDUFA7	-13.3046415818797	11.547945264764	15
NDUFA12	-8.01564875420702	-6.58095292594869	17
NDUFA10	13.8661589456648	-6.63746586874659	5
NDST3	20.6334876261147	-4.39316968875442	10
NDRG2	-3.62322108703772	-0.0692870917923091	3
NDC1	0.866360751074238	-6.92236235432238	2
NCSTN	-9.97150774925565	4.76204297674547	6
NCOA7	16.0135595454361	-1.58623576985027	5
SMARCA2	18.4965067683725	-3.54429217302923	10
NCOA5	3.43059712716681	-6.33310626668683	2
NCOA4	-1.34305944064722	-5.55296339949454	2
NCOA2	17.156444538955	-2.45817941117159	10
MFSD13A	-5.26797304210561	13.3161094079735	4
NR1D2	9.60325039505868	-4.17599189163889	5
NCEH1	12.3902799464399	-8.14673005272752	5
NCAPH2	-9.47374564931665	12.5947680904569	4
NCAPH	-15.6762322741536	0.790102991197187	11
NCAN	4.84355751581226	-1.27780477112586	3
KCTD6	-1.27490950048142	9.11054941823674	4
OTUD4	6.8980107785366	-6.78104504061498	5
NBPF9	-12.7224933141472	12.3288356531664	4
RGS17	10.4030766521059	-0.839344955061362	5
NBPF3	-2.74379876417516	9.17468336341827	4
ABCB10	2.60462213210592	-7.13240660847638	2
G2E3	7.52664706174695	-6.57858440303479	5
NBPF19	-5.51031967736802	4.03008708315118	3
NBPF14	-5.30186308286906	3.93163563518142	3
NBPF11	0.218800304926755	-3.59612503232615	8
NDUFS3	-9.27039352157143	-4.89044778824805	17
PORCN	-11.3761950946073	4.88180431326114	6
NBAS	17.3387567092082	-3.4841541826648	10
PYCR2	-11.8640985330042	1.21521111083572	9
NAT16	-10.4865423631289	7.96785194555593	1
GPR137C	12.1914816871816	0.070473758619422	10
NAPG	10.1164177251715	-4.89279688290927	5
PPIL3	-3.1426767735365	9.47190517882389	9
NAPB	11.2503779280518	-2.69877597861956	14
NAPA	-2.47263072709473	-9.96760189157371	16
NAP1L5	-4.7315343605745	-8.25777897195892	17
NAP1L3	-3.66055645058629	-8.53165572626654	14
NANS	-10.7732647226509	-1.27507253664264	9
SPP1	5.35994342524996	5.75542793975399	7
NEDD1	-3.51240376487846	6.29072585312556	3
PARM1	7.8605258862026	-0.878933838942947	10
NAIF1	-12.71771542514	4.7652284011566	1
NAGS	-14.3639610099528	2.50373016659017	9
NAGA	-17.1736861467669	5.74326308682857	18
NAF1	6.49005386921384	-8.2625367869312	2
NACC1	-8.24286532334219	11.0750059446445	4
NACA2	-14.6306155710444	9.50667366432249	1
NABP1	-2.57680616920414	4.76696060789773	3
KITLG	7.57214396846684	-0.187921447799645	10
NAB2	-8.66059334959027	12.6712310067556	4
RFLNB	-6.81327146879677	3.9138342284488	1
OTUB2	-7.36116763606631	5.11244727290914	6
DDB2	-3.47517460885259	13.0159234246883	4
NAA16	9.5187309162133	-6.32036119536376	5
HNRNPAB	-15.3927232062388	-1.87668929627651	11
NAA10	-7.9315638539088	14.1057546173673	15
N4BP2L2	18.2994181794196	-2.04411648467198	10
MZT2B	-7.62266130728094	-5.76253238388188	15
MYT1	1.07146165728717	3.09655139698686	3
POPDC2	-13.9463571310093	3.1428404638535	9
ATXN7L1	15.7173470083895	-6.57570241758248	5
FCF1	-3.56085971116192	10.3236661901489	1
PPIP5K1	9.30536164607939	-9.20347542212784	19
SRRT	-7.50961737101977	9.70848907143491	4
MYO6	16.0294292789114	-2.16878860035932	10
MYO5A	18.2444459805152	-2.30034449228679	10
NPRL2	-16.9676630779552	4.48158893129642	9
MYO10	3.2221769422155	2.71377114259264	3
MYLK3	-17.6557357774835	5.96625014090879	18
MYLIP	0.680521622959153	7.63957845624145	3
MYL12A	-7.70873107224087	0.331489735055719	3
MYH7B	-11.3539415770657	8.18361635161736	1
MYH7	-15.2009856584221	6.34997442756677	6
PSMA3	-3.54095978456455	-6.53380214210525	17
CNFN	-15.3217912346962	4.65099528573436	15
MYCBP2	18.9396153315518	-2.5208192093024	10
ARHGEF9	16.0015657806021	-5.3854655455974	10
MYBL1	-3.09452546147643	6.3382686638979	11
POM121	9.61879502521873	-8.85868199121176	19
MXRA5	-4.19470933045235	3.6358596372247	3
C5AR1	1.48998187480516	5.56503576723281	3
MXI1	12.695799631463	-0.801528164186025	5
MVB12A	-11.0104897048891	6.27765855764524	21
FZD10	-6.30841486669152	2.05787649919928	3
SMG1P5	1.47949933377666	-8.01319901087486	2
MUTYH	-13.3301442903941	11.772862261504	4
MUS81	-8.65578846696422	11.3936762610259	4
ADGRG6	3.89819273875255	1.28310420889974	3
MUC1	-13.3174594055399	7.61034167555216	1
MTUS2	19.9692786868975	-3.55687796981022	10
MTRR	2.23161837336101	-6.34966861248577	2
SURF6	-10.3961020355656	2.23459721940959	6
PCP4L1	0.967477482813203	1.23478249026709	8
PLAGL1	8.7770810392554	0.839069168396984	10
MTMR1	11.8570868939837	-8.14753039152378	5
SEC22C	0.282548821941775	-6.51004600355003	2
MTIF3	2.84086054711312	-5.35681937675757	2
TUB	5.98214699810989	-11.869972149256	19
MTHFD2L	8.18973486552015	-7.64368613175786	20
MTFP1	-14.1201008191364	9.16156544136943	1
MTF2	12.5944191012801	-6.56844086568622	5
MTCL1	12.6663273554176	-10.3149965768271	19
CTDSP1	-7.57798555101726	2.97404754499509	3
MT-ND2	18.8043962238599	1.91350328023566	27
MT-CO1	18.8420777234124	1.61070943298902	27
QSOX2	-6.09496732407558	12.3478916333927	4
MT-ATP6	18.8163182176153	1.77013327494056	27
SEC61G	-9.48405195983759	-5.27503621012439	17
MSX1	-5.3472060643532	1.80265305408753	3
NLRP1	-0.925934324442909	2.9519335092879	3
MST1R	-12.980811672652	7.84223478221028	1
ZBTB37	-1.87446651546582	7.73552516134909	4
MST1	-12.6324406483321	6.06103000892909	1
MSS51	-4.86271153185047	10.2005204688569	4
MSRB2	-7.69172691994011	-3.34869286200183	15
LINGO1	16.1036399469859	-9.25035134795525	19
APTX	8.30352776991467	-7.95444643438548	5
MSL3	-9.76862098724596	1.00509961507428	6
TANGO6	9.95395810927227	-8.7729672464701	19
MSL2	4.12204669660565	-7.08094967249123	19
MSL1	4.34057380603327	-11.1531717211851	19
CPXM2	1.81896319996187	3.57694813796688	3
MSI1	-6.44444164286958	2.2816328865036	3
ATP11A	9.0727180268101	-3.09073806723	7
MSH6	-4.13491911821375	7.33045489027486	4
SLC24A5	-9.3209011355145	7.99444857570199	1
MSH2	12.3190253314	-7.35227754750323	5
SAMM50	-4.96664318907375	9.69942356128879	9
PER3	12.632813940225	-0.728812673268833	5
DDX3Y	2.65710210501095	-6.1631073192425	17
MRTO4	-11.95576724554	-0.68206843676223	9
OPTN	12.1159550475275	-10.6912660511851	14
MUC3A	-14.7182162935492	7.4649733608511	1
MRS2	3.63932862245539	-6.51524517616056	2
MRRF	3.3219066298459	-5.96592787524665	2
LINC00511	13.5131768739672	1.1172317120898	10
MRPS35	3.83796470510082	-6.92200576736721	17
MRPS34	-8.38684472613932	-4.19902128064569	15
ZNF660	-13.4519729478842	11.8033406575304	4
MRPS27	7.11143597531869	-6.59587187244802	5
NNMT	-0.518176950840583	4.4798934487716	3
MRPS25	4.6017985578755	-8.87419872074091	17
MRPS22	-5.8505446774505	6.08039547398971	9
MRPS2	-11.0138673918206	3.78376132757646	6
MRPS18C	-6.49749683748411	-6.20063301611359	17
MRPS10	-10.7197465560759	-0.880698861230619	9
CREM	8.665349362167	-4.79111678667681	10
MRPL9	-11.8275220032845	-0.484479323834752	9
MRPL57	-7.02503786281211	-6.19697536158982	15
SOCS2-AS1	-0.832639090188319	4.11342245040183	3
MRPL55	-10.6855604096899	-3.9218861157774	9
KHDRBS1	9.71787744347124	-7.46533857001992	14
MRPL48	-0.721314478914234	-6.26511836898821	2
MRPL47	-11.277315099476	-1.94565679643663	9
MRPL42	4.07146576564043	-5.49145378588798	17
MRPL38	-11.0302870412909	11.0243277530037	6
PDCD4	6.85134864131421	-3.86281863334016	17
SPPL2A	7.79808934434508	-8.36133136210453	5
MRPL33	7.83828127403916	-7.63794694481437	17
ST3GAL1	7.63685778069249	-11.7112303464329	3
MRPL27	-11.5148360884279	-2.5604377150317	9
RRAS2	7.92379761894747	-4.02635035236387	19
CALCRL	7.77056521501693	0.420541667248512	8
ANGEL1	0.525951565250352	-11.2688128115981	23
MRPL2	-14.9054346255706	4.11986893458221	15
C11orf96	-5.66713691962775	-0.106479280138273	15
MRPL13	-3.46715098660004	-4.47735047967779	2
SEC24A	4.49452045062025	-8.16227355589111	2
ZNF692	-6.08007537041205	13.8115908492799	4
MRPL1	7.22813733683304	-6.0704474622939	5
MRNIP	3.22855532290362	-10.1423900066516	2
MRI1	2.66898925232006	-11.4672754810744	16
CWC27	13.7517489379816	-4.76253620272612	5
FOXO4	-12.6732069690249	4.27667790573384	6
GAD1	6.79429337268634	2.34114494059184	8
PDHX	12.2756335915148	-5.3937183456785	5
OTP	-1.06165306475293	1.75832975736173	3
MRE11	4.23934182956825	-6.41887954085205	2
MRC2	-3.50695137588456	2.43542900224416	3
MRAP2	7.37343546785428	0.112721166032578	3
WDR17	17.8515376673269	-4.70352365502608	10
ZNF629	-11.9547550161429	4.00601703943861	6
MSRB1	-13.3271053054662	1.06527512686192	9
MPV17L2	-12.1978412157262	5.44909539219408	6
GCNT1	5.18520973284398	-9.60587519708551	19
PGLS	-9.10722671811758	-1.07878279195389	15
MPRIP	15.5603685092983	-6.8000448028667	5
MPPE1	2.45775920408376	-9.09668091100333	2
DEPTOR	5.77583003119305	4.86486993550339	7
MTFR1	1.91126103747663	-3.0162890264116	7
MPP7	13.005017017266	-10.1094492734091	10
MPND	-16.7217470294306	5.30435264428802	1
NOC2L	-7.52361034079536	12.386205290627	6
POLR2L	-9.78056376039596	-4.85414994411646	17
RAD51B	6.03526165062735	3.70451531102726	7
MORN4	2.82638909979034	-9.67221533631475	2
MORN1	-3.81412763191305	12.1164828149656	4
MORF4L2	13.0798053171095	-3.55959127585605	14
SNRPD3	-13.527874619836	-2.19607071177497	12
MORF4L1	-7.45200346849057	-8.6978088373279	17
MORC4	-2.19043442327571	8.1541452561089	3
MORC3	6.91357888112494	-7.54770451040328	19
NOM1	-6.25920303699589	10.2809966353414	4
MON2	16.8705161958072	-2.9238169629903	10
MOK	11.956708183752	-9.09695699831563	20
MOGS	-7.43014958331794	12.9855272839673	4
BANF1	-11.5816155249985	-3.7376592187482	17
MOCS1	-10.915829915882	7.37215088499017	1
EPHX4	9.60841026431753	-12.3142009031697	19
TRIM21	-13.437388446406	5.31381135405005	6
MOB3B	14.2630774706195	-0.14744027747122	10
RIDA	-4.25219751642669	8.18429674340058	9
MNS1	-2.82258254632562	6.50690514706673	3
PCOLCE2	0.675068186384964	1.11063218347105	3
MNAT1	17.3193932401114	-4.70445631345404	10
MMRN1	-1.98783072939273	3.18781881148846	3
MDM1	-2.52002782561997	7.74000660485548	20
MMP2	-5.30403719033189	1.97759740516253	3
MMP17	5.01857781012553	-12.9674698131832	19
MMP15	-6.41201489279324	4.01942882761264	3
MMP14	-6.68023031131848	3.03949870489184	3
NAT8L	-3.11112223443942	-9.61604034597737	16
MMP10	-10.6021237277264	9.25196036739873	1
MMACHC	-12.8846639143285	9.46785673743471	1
MLXIP	7.45925630073205	-10.5967018116451	19
MLLT6	0.86299838003597	-10.7892033254758	2
TMPRSS5	-4.8343570849761	2.53830694636484	18
MTSS1	8.41343112966033	2.30831301321553	10
MLLT1	-3.99923719677374	6.28857449420321	6
MLH1	1.68150515730956	-6.1551326901891	2
MKNK1	8.27423194417767	-10.2198534169095	19
MKKS	3.6090532631552	-4.3399288716734	16
DLEU2	15.6060976807179	-0.281463615957765	10
MIS18A	-14.6972379601379	0.466819699104123	9
TREX1	-14.4890603358139	5.97082248421964	1
PKD2	15.2746236704777	-3.14464729241011	5
MICAL3	17.6359132575334	-4.14189221591475	10
SLC7A9	-11.7845766365777	9.27576530369102	1
PUS10	3.69532838818656	-7.36564487410181	2
MN1	1.46211276842364	1.53498564986484	8
MYO15B	-4.78283962256201	2.45176946855651	3
MIR100HG	18.369131104388	-1.42507359596793	10
MIPOL1	15.1587446596244	-4.57943879876964	5
MINCR	-14.2051569791606	4.64112733583333	1
TRIM11	-4.92890933612295	13.7228573354533	4
PCDHAC2	-14.3575116021043	9.45309458577602	1
MIGA2	-5.55449151845624	13.0375501656955	4
MIER3	-5.05652554814546	7.98909626459942	6
MIEF1	-10.3045521469407	3.24743700998039	6
NBEAL1	13.5331474640267	-3.8621079258423	5
MIDN	-6.39856053432122	0.0833658934158534	13
SUMO1	-6.95869693015227	-7.34931963444897	17
MICU3	16.2632890841492	-4.34193664064302	10
